track_id,track_name,track_type,track_type_text,track_types,ai_enabled,category,category_id,config_name,corners_per_lap,created,first_sale,folder,free_with_subscription,fully_lit,grid_stalls,has_opt_path,has_short_parade_lap,has_start_zone,is_dirt,is_oval,latitude,location,logo,longitude,max_cars,night_lighting,nominal_lap_time,number_pitstalls,opens,package_id,pit_road_speed_limit,price,price_display,rain_enabled,search_filters,site_url,sku,small_image,solo_laps,time_zone,track_config_length,track_dirpath
28,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Moto - 2008,12,2006-09-10T14:20:00Z,2008-02-04T00:00:00Z,/img/tracks/daytonainternationalspeedway2007,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,FALSE,103.18,43,1/1/2018,120,45,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway2007-small.jpg,5,America/New_York,2.95,daytona\bike
193,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Moto,12,2012-01-17T13:16:38Z,2012-02-11T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,TRUE,60,FALSE,FALSE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,TRUE,103.24,40,1/1/2018,120,45,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,5,America/New_York,2.95,daytona\2011\bike
26,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Road Course - 2008,11,2006-09-10T14:20:00Z,2008-02-04T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,FALSE,109.56,43,1/1/2018,120,55,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,5,America/New_York,3.56,daytona\road
192,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Road Course,11,2012-01-17T13:15:25Z,2022-01-10T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,TRUE,60,FALSE,FALSE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,TRUE,108.69,40,1/1/2018,120,55,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,5,America/New_York,3.56,daytona\2011\road
381,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,NASCAR Road,11,2020-07-30T08:28:03Z,2022-01-10T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,TRUE,60,FALSE,FALSE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,TRUE,115.93,40,1/1/2020,120,55,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,10,America/New_York,3.56,daytona\2011\roadnascar2020
29,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Short - 2008,5,2006-09-10T14:20:00Z,2008-02-04T00:00:00Z,/img/tracks/daytonainternationalspeedway2007,FALSE,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,34,FALSE,41.81,23,1/1/2018,120,35,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway2007-small.jpg,10,America/New_York,1.04,daytona\short
194,Daytona International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Short,5,2012-01-17T13:17:52Z,2012-02-11T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,TRUE,60,FALSE,FALSE,FALSE,FALSE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,42,TRUE,41.82,21,1/1/2018,120,35,14.95,$14.95 ,TRUE,road,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,10,America/New_York,1.04,daytona\2011\short
27,Daytona International Speedway,4,Superspeedway,[{'track_type': 'oval'}],TRUE,oval,1,Oval - 2008,4,2006-09-10T14:20:00Z,2008-02-04T00:00:00Z,/img/tracks/daytonainternationalspeedway2007,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,TRUE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,FALSE,48.37,43,1/1/2018,120,55,14.95,$14.95 ,FALSE,oval,http://www.daytonausa.com/,10299,daytonainternationalspeedway2007-small.jpg,10,America/New_York,2.5,daytona\oval
191,Daytona International Speedway,4,Superspeedway,[{'track_type': 'oval'}],TRUE,oval,1,Oval,4,2012-01-17T13:14:22Z,2022-01-10T00:00:00Z,/img/tracks/daytonainternationalspeedway,FALSE,TRUE,60,FALSE,FALSE,TRUE,FALSE,TRUE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,64,TRUE,48.14,40,1/1/2018,120,55,14.95,$14.95 ,FALSE,oval,http://www.daytonausa.com/,10299,daytonainternationalspeedway-small.jpg,10,America/New_York,2.5,daytona\2011\oval
293,Daytona Rallycross and Dirt Road,6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Rallycross Long,9,2017-06-29T10:44:30Z,2017-12-04T00:00:00Z,/img/tracks/daytonainternationalspeedway2007,TRUE,TRUE,16,TRUE,FALSE,FALSE,TRUE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,16,TRUE,62.43,5,1/1/2018,4,,0,$0.00 ,FALSE,"dirt,dirtroad",http://www.daytonausa.com/,10015,daytonainternationalspeedway2007-small.jpg,10,America/New_York,0.86,daytona\rallycross\long
470,Daytona Rallycross and Dirt Road,6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Dirt Road Long,9,2022-11-28T11:07:27Z,2022-12-06T15:47:01Z,/img/tracks/daytonainternationalspeedway2007,TRUE,TRUE,16,FALSE,FALSE,FALSE,TRUE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,16,TRUE,62.43,5,1/1/2022,4,,0,$0.00 ,FALSE,"dirt,dirtroad",http://www.daytonausa.com/,10015,daytonainternationalspeedway2007-small.jpg,10,America/New_York,0.86,daytona\rallycross\long\nojoker
296,Daytona Rallycross and Dirt Road,6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Rallycross Short,8,2017-08-03T11:41:35Z,2017-12-04T00:00:00Z,/img/tracks/daytonainternationalspeedway2007,TRUE,TRUE,16,TRUE,FALSE,FALSE,TRUE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,16,TRUE,48.32,5,1/1/2018,4,,0,$0.00 ,FALSE,"dirt,dirtroad",http://www.daytonausa.com/,10015,daytonainternationalspeedway2007-small.jpg,10,America/New_York,0.71,daytona\rallycross\short
471,Daytona Rallycross and Dirt Road,6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Dirt Road Short,8,2022-11-28T11:12:41Z,2022-12-06T15:47:01Z,/img/tracks/daytonainternationalspeedway2007,TRUE,TRUE,16,FALSE,FALSE,FALSE,TRUE,FALSE,29.185169,"Daytona Beach, Florida, USA",/img/logos/tracks/daytonainternationalspeedway-logo.png,-81.072722,16,TRUE,48.32,5,1/1/2022,4,,0,$0.00 ,FALSE,"dirt,dirtroad",http://www.daytonausa.com/,10015,daytonainternationalspeedway2007-small.jpg,10,America/New_York,0.71,daytona\rallycross\short\nojoker
319,Detroit Grand Prix at Belle Isle,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Belle Isle,14,2018-04-17T10:39:33Z,2018-06-04T00:00:00Z,/img/tracks/belleisle,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,42.335007,"Detroit, Michigan, USA",/img/logos/tracks/belleisle-logo.png,-83.001598,60,FALSE,96.45,24,4/1/2018,259,40,14.95,$14.95 ,TRUE,"road,street circuit",http://detroitgp.com/,10443,belleisle-small.jpg,5,America/Detroit,2.35,belleisle
233,Donington Park Racing Circuit,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Grand Prix,12,2014-06-03T15:31:10Z,2014-07-21T00:00:00Z,/img/tracks/doningtonparkracingcircuit,FALSE,FALSE,62,FALSE,FALSE,FALSE,FALSE,FALSE,52.8305468,"Castle Donington, Leicestershire, England",/img/logos/tracks/doningtonparkracingcircuit-logo.png,-1.3810343,51,FALSE,97.52,20,4/1/2018,162,37,14.95,$14.95 ,TRUE,road,http://www.donington-park.co.uk/,10371,doningtonparkracingcircuit-small.jpg,5,Europe/London,2.498,donington\gp
234,Donington Park Racing Circuit,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,National,10,2014-06-03T15:32:23Z,2014-07-21T00:00:00Z,/img/tracks/doningtonparkracingcircuit,FALSE,FALSE,62,FALSE,FALSE,FALSE,FALSE,FALSE,52.8305468,"Castle Donington, Leicestershire, England",/img/logos/tracks/doningtonparkracingcircuit-logo.png,-1.3810343,51,FALSE,73.29,20,4/1/2018,162,37,14.95,$14.95 ,TRUE,road,http://www.donington-park.co.uk/,10371,doningtonparkracingcircuit-small.jpg,5,Europe/London,1.957,donington\national
162,Dover Motor Speedway,1,Mile Oval,[{'track_type': 'oval'}],TRUE,oval,1,,4,2010-08-24T11:49:37Z,2010-09-27T00:00:00Z,/img/tracks/doverinternationalspeedway,FALSE,FALSE,60,FALSE,FALSE,TRUE,FALSE,TRUE,39.1899138,"Dover, Delaware, USA",/img/logos/tracks/doverinternationalspeedway-logo.png,-75.5328525,63,FALSE,26.76,42,3/1/2018,100,35,14.95,$14.95 ,FALSE,oval,http://www.doverspeedway.com,10223,doverinternationalspeedway-small.jpg,10,America/New_York,1,dover
51,EchoPark Speedway (Atlanta),5,Road Course,[{'track_type': 'road'}],FALSE,road,2,Road - 2008,9,2008-06-30T17:58:56Z,2008-02-03T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,64,FALSE,79.57,43,1/1/2018,36,45,14.95,$14.95 ,TRUE,"road,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,6,America/New_York,2.55,atlanta\roadcourse
322,EchoPark Speedway (Atlanta),6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Rallycross Short,8,2018-07-17T12:57:24Z,2018-09-05T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,FALSE,16,TRUE,FALSE,FALSE,TRUE,FALSE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,16,FALSE,54.19,4,1/1/2018,36,,14.95,$14.95 ,FALSE,"dirt,dirtroad,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,10,America/New_York,0.68,atlanta\rallycross\short
323,EchoPark Speedway (Atlanta),6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,Rallycross Long,8,2018-07-17T12:58:37Z,2018-09-05T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,FALSE,16,TRUE,FALSE,FALSE,TRUE,FALSE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,16,FALSE,65.34,4,1/1/2018,36,,14.95,$14.95 ,FALSE,"dirt,dirtroad,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,10,America/New_York,0.97,atlanta\rallycross\long
52,EchoPark Speedway (Atlanta),0,Short Oval,[{'track_type': 'oval'}],TRUE,oval,1,Legends Oval - 2008,4,2008-06-30T17:58:56Z,2008-02-03T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,TRUE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,39,FALSE,14.91,26,1/1/2018,36,35,14.95,$14.95 ,FALSE,"oval,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,10,America/New_York,0.25,atlanta\legendsoval
53,EchoPark Speedway (Atlanta),2,Intermediate Oval,[{'track_type': 'oval'}],TRUE,oval,1,Oval - 2008,4,2008-06-30T17:58:56Z,2008-02-03T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,FALSE,60,FALSE,FALSE,TRUE,FALSE,TRUE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,64,FALSE,33.82,43,1/1/2018,36,45,14.95,$14.95 ,FALSE,"oval,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,10,America/New_York,1.54,atlanta\quadoval
447,EchoPark Speedway (Atlanta),4,Superspeedway,[{'track_type': 'oval'}],TRUE,oval,1,Oval,4,2022-06-23T10:33:15Z,2022-06-30T00:00:00Z,/img/tracks/atlantamotorspeedway,FALSE,TRUE,60,FALSE,TRUE,TRUE,FALSE,TRUE,33.3859794,"Hampton, Georgia, USA",/img/logos/tracks/atlantamotorspeedway-logo.png,-84.3184714,60,TRUE,31.92,40,1/1/2018,36,45,14.95,$14.95 ,FALSE,"oval,ams",http://www.atlantamotorspeedway.com/,10039,echoparkspeedway-small.jpg,10,America/New_York,1.54,atlanta\2022\oval
273,Eldora Speedway,7,Dirt Oval Course,[{'track_type': 'dirt_oval'}],FALSE,dirt_oval,3,,4,2016-09-21T12:53:18Z,2017-03-28T00:00:00Z,/img/tracks/eldoraspeedway,FALSE,TRUE,54,FALSE,FALSE,FALSE,TRUE,TRUE,40.319015,"Rossburg, Ohio, USA",/img/logos/tracks/eldoraspeedway-logo.png,-84.6363383,63,TRUE,23.18,32,4/1/2018,213,30,11.95,$11.95 ,FALSE,"dirt,dirtoval",http://www.eldoraspeedway.com/,10415,eldoraspeedway-small.jpg,10,America/New_York,0.5,eldora
344,Fairbury Speedway,7,Dirt Oval Course,[{'track_type': 'dirt_oval'}],FALSE,dirt_oval,3,,4,2019-06-14T13:44:35Z,2019-09-04T00:00:00Z,/img/tracks/fairburyspeedway,FALSE,TRUE,40,FALSE,FALSE,FALSE,TRUE,TRUE,40.740155,"Fairbury, Illinois, USA",/img/logos/tracks/fairburyspeedway-logo.png,-88.514774,60,TRUE,18.63,11,5/1/2019,289,30,11.95,$11.95 ,FALSE,"dirt,dirtoval",http://www.fairburyspeedway.com/,10460,fairburyspeedway-small.jpg,10,America/Chicago,0.25,fairbury
438,Federated Auto Parts Raceway at I-55,7,Dirt Oval Course,[{'track_type': 'dirt_oval'}],FALSE,dirt_oval,3,,4,2022-02-01T10:24:47Z,2022-03-08T00:00:00Z,/img/tracks/federatedautopartsracewayati55,FALSE,TRUE,60,FALSE,FALSE,FALSE,TRUE,TRUE,38.26962793,"Pevely, Missouri, USA",/img/logos/tracks/federatedautopartsraceway-logo.png,-90.4016124,60,TRUE,18.28,29,1/1/2018,396,,11.95,$11.95 ,FALSE,"dirt,dirtoval",https://federatedautopartsraceway.com/,10528,federatedautopartsraceway-small.jpg,10,America/Chicago,0.33,pevely
334,Firebird Motorsports Park,6,Dirt Road Course,[{'track_type': 'dirt_road'}],FALSE,dirt_road,4,,5,2019-01-30T15:23:13Z,2019-06-03T00:00:00Z,/img/tracks/wildhorse,FALSE,FALSE,60,FALSE,FALSE,FALSE,TRUE,FALSE,33.268889,"Chandler, Arizona, USA",/img/logos/tracks/wildhorse-logo.png,-111.966111,40,FALSE,41.11,16,3/1/2018,279,30,11.95,$11.95 ,FALSE,"dirt,dirtroad,wild horse",http://racefirebird.com/,10456,wildhorse-small.jpg,5,America/Phoenix,1.5,wildhorse
248,Five Flags Speedway,0,Short Oval,[{'track_type': 'oval'}],TRUE,oval,1,,4,2015-04-22T13:28:29Z,2015-06-08T00:00:00Z,/img/tracks/fiveflagsspeedway,FALSE,TRUE,43,FALSE,FALSE,TRUE,FALSE,TRUE,30.503841,"Pensacola, Florida, USA",/img/logos/tracks/fiveflagsspeedway-logo.png,-87.310641,64,TRUE,18.19,38,1/1/2018,180,35,11.95,$11.95 ,FALSE,oval,http://5flagsspeedway.com/,10390,fiveflagsspeedway-small.jpg,10,America/Chicago,0.5,fiveflags
444,Fuji International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Grand Prix,16,2022-04-27T15:59:19Z,2022-06-06T00:00:00Z,/img/tracks/fujiinternationalspeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,35.3717,"Oyama, Shizuoka Prefecture, Japan",/img/logos/tracks/fujiinternationalspeedway-logo.png,138.9267,60,FALSE,103.96,27,2/10/2022,406,35,14.95,$14.95 ,TRUE,road,https://www.fsw.tv/,10537,fujiinternationalspeedway-small.jpg,5,Asia/Tokyo,2.833453,fuji\gp
445,Fuji International Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,No Chicane,16,2022-04-27T16:02:48Z,2022-06-06T00:00:00Z,/img/tracks/fujiinternationalspeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,35.3717,"Oyama, Shizuoka Prefecture, Japan",/img/logos/tracks/fujiinternationalspeedway-logo.png,138.9267,60,FALSE,100.15,27,2/10/2022,406,35,14.95,$14.95 ,TRUE,road,https://www.fsw.tv/,10537,fujiinternationalspeedway-small.jpg,5,Asia/Tokyo,2.789957,fuji\nochicane
414,Hickory Motor Speedway,0,Short Oval,[{'track_type': 'oval'}],TRUE,oval,1,,4,2021-07-29T08:54:28Z,2022-09-07T00:00:00Z,/img/tracks/hickorymotorspeedway,FALSE,TRUE,60,FALSE,FALSE,TRUE,FALSE,TRUE,35.69582,"Hickory, North Carolina, USA",/img/logos/tracks/hickorymotorspeedway-logo.png,-81.26916,60,TRUE,15.14,16,4/1/2021,371,35,14.95,$14.95 ,FALSE,"oval,hms",https://hickorymotorspeedway.com/,10512,hickorymotorspeedway-small.jpg,10,America/New_York,0.363,hickory
431,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],FALSE,road,2,Porsche Experience Center - Handling,21,2021-11-15T11:30:58Z,2021-12-06T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,6,FALSE,82.95,6,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,1.63,hockenheim\pec\pechandling
390,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Grand Prix,16,2021-02-11T14:18:03Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,105.66,32,4/1/2021,350,50,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,2.84,hockenheim\gp
392,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,National B,16,2021-02-11T14:24:18Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,92.2,32,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,2.29,hockenheim\nationalb
391,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,National A,15,2021-02-11T14:22:18Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,91.12,32,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,2.29,hockenheim\nationala
394,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Short B,14,2021-02-11T14:27:28Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,66.87,32,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,1.62,hockenheim\shortb
393,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Short A,13,2021-02-11T14:26:01Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,65.3,32,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,1.64,hockenheim\shorta
395,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Outer,12,2021-02-11T14:28:40Z,2021-03-09T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,60,FALSE,94.98,32,4/1/2021,350,50,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,2.72,hockenheim\outer
428,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],FALSE,road,2,Porsche Experience Center - East,10,2021-11-15T07:53:22Z,2021-12-06T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,30,FALSE,51.93,11,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,1.05,hockenheim\pec\peceast
429,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],FALSE,road,2,Porsche Experience Center - Outer,8,2021-11-15T07:56:06Z,2021-12-06T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,TRUE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,30,FALSE,43.32,15,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,0.91,hockenheim\pec\pecouter
430,Hockenheimring Baden-Württemberg,5,Road Course,[{'track_type': 'road'}],FALSE,road,2,Porsche Experience Center - West,7,2021-11-15T07:57:58Z,2021-12-06T00:00:00Z,/img/tracks/hockenheimringbadenwurttemberg,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,49.330028,"Hockenheim, Baden-Württemberg, Germany",/img/logos/tracks/hockenheimringbadenwurttemberg-logo.png,8.570892,30,FALSE,34.01,7,4/1/2021,350,31,14.95,$14.95 ,TRUE,road,https://www.hockenheimring.de/,10498,hockenheimringbadenwurttemberg-small.jpg,5,Europe/Berlin,0.61,hockenheim\pec\pecwest
22,Homestead Miami Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Road Course B,10,2006-07-09T05:10:00Z,2008-02-03T00:00:00Z,/img/tracks/homesteadmiamispeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,25.4517775,"Homestead, Florida, USA",/img/logos/tracks/homestead-miamispeedway-logo.png,-80.4110895,64,FALSE,79.42,43,1/1/2018,5,45,14.95,$14.95 ,TRUE,"road,hms",http://www.homesteadmiamispeedway.com/,10016,homestead-miamispeedway-small.jpg,5,America/New_York,2.3,homestead\roadb
21,Homestead Miami Speedway,5,Road Course,[{'track_type': 'road'}],TRUE,road,2,Road Course A,9,2006-07-09T05:10:00Z,2008-02-03T00:00:00Z,/img/tracks/homesteadmiamispeedway,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,25.4517775,"Homestead, Florida, USA",/img/logos/tracks/homestead-miamispeedway-logo.png,-80.4110895,64,FALSE,86.03,43,1/1/2018,5,45,14.95,$14.95 ,TRUE,"road,hms",http://www.homesteadmiamispeedway.com/,10016,homestead-miamispeedway-small.jpg,5,America/New_York,2.21,homestead\roada
20,Homestead Miami Speedway,2,Intermediate Oval,[{'track_type': 'oval'}],TRUE,oval,1,Oval,4,2006-07-09T05:10:00Z,2008-02-03T00:00:00Z,/img/tracks/homesteadmiamispeedway,FALSE,TRUE,60,FALSE,FALSE,TRUE,FALSE,TRUE,25.4517775,"Homestead, Florida, USA",/img/logos/tracks/homestead-miamispeedway-logo.png,-80.4110895,64,TRUE,35.17,43,1/1/2018,5,45,14.95,$14.95 ,FALSE,"oval,hms",http://www.homesteadmiamispeedway.com/,10016,homestead-miamispeedway-small.jpg,10,America/New_York,1.5,homestead\oval
362,Homestead Miami Speedway,2,Intermediate Oval,[{'track_type': 'oval'}],TRUE,oval,1,Open Wheel Oval,4,2020-02-14T11:01:25Z,2020-03-02T00:00:00Z,/img/tracks/homesteadmiamispeedway,FALSE,TRUE,43,FALSE,FALSE,FALSE,FALSE,TRUE,25.4517775,"Homestead, Florida, USA",/img/logos/tracks/homestead-miamispeedway-logo.png,-80.4110895,64,TRUE,35.17,43,1/1/2020,5,50,14.95,$14.95 ,FALSE,"oval,hms",http://www.homesteadmiamispeedway.com/,10016,homestead-miamispeedway-small.jpg,10,America/New_York,1.5,homestead\ovalindy
